environment,twin_gap,regime,seed,baseline,total_cost,state_cost,energy_cost,switch_cost,nonsmooth_switch_cost,terminal_cost,physical_transitions,observed_transitions,observation_interval,oracle_regret
scalar,no_gap,static,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,17.542444137085702
scalar,no_gap,static,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,17.542444137085702
scalar,no_gap,static,0,tv_gp_lcb,4047.1811617383937,3754.684879113144,25.256249999999998,0.0,0.0,267.2400326252497,30,2,20,4041.4846605542284
scalar,no_gap,static,0,oracle_trend,5.6965011841651325,5.560738183233369,0.11250000000000002,0.0,0.0,0.023263000931763547,30,2,20,0.0
scalar,no_gap,static,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.52928825962496
scalar,no_gap,static,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.52928825962496
scalar,no_gap,static,1,tv_gp_lcb,5166.509790415571,4618.422013253133,24.918749999999992,0.0,0.0,523.1690271624384,30,2,20,5162.38098401675
scalar,no_gap,static,1,oracle_trend,4.128806398821689,3.87726058447973,0.11250000000000002,0.0,0.0,0.13904581434195923,30,2,20,0.0
scalar,no_gap,piecewise,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,15.50591636578617
scalar,no_gap,piecewise,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,15.50591636578617
scalar,no_gap,piecewise,0,tv_gp_lcb,4273.793928546735,4015.3685994430325,24.412499999999994,0.0,0.0,234.01282910370224,30,2,20,4266.06089959127
scalar,no_gap,piecewise,0,oracle_trend,7.733028955464664,7.542529234090759,0.16875,0.0,0.0,0.021749721373904383,30,2,20,0.0
scalar,no_gap,piecewise,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.054156405709264
scalar,no_gap,piecewise,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.054156405709264
scalar,no_gap,piecewise,1,tv_gp_lcb,1849.103479718434,1816.1515034307174,18.337500000000002,0.0,0.0,14.61447628771674,30,2,20,1844.4995414656967
scalar,no_gap,piecewise,1,oracle_trend,4.603938252737386,4.218025896074783,0.11250000000000002,0.0,0.0,0.2734123566626028,30,2,20,0.0
scalar,no_gap,drifting,0,kh_dual_control,38.2252679483728,37.72127944311781,0.28125000000000006,0.0,0.0,0.2227385052549961,30,2,20,27.905029003289044
scalar,no_gap,drifting,0,arcari_dual_smpc,38.2252679483728,37.72127944311781,0.28125000000000006,0.0,0.0,0.2227385052549961,30,2,20,27.905029003289044
scalar,no_gap,drifting,0,tv_gp_lcb,5117.127415572433,4624.629511288735,25.537499999999994,0.0,0.0,466.96040428369867,30,2,20,5106.80717662735
scalar,no_gap,drifting,0,oracle_trend,10.32023894508376,9.780119903528433,0.28125,0.0,0.0,0.2588690415553276,30,2,20,0.0
scalar,no_gap,drifting,1,kh_dual_control,23.41523361218716,22.93749839760832,0.05625000000000001,0.0,0.0,0.4214852145788353,30,2,20,14.535627990676373
scalar,no_gap,drifting,1,arcari_dual_smpc,23.41523361218716,22.93749839760832,0.05625000000000001,0.0,0.0,0.4214852145788353,30,2,20,14.535627990676373
scalar,no_gap,drifting,1,tv_gp_lcb,4968.433562634395,4467.005900766764,24.862499999999994,0.0,0.0,476.5651618676309,30,2,20,4959.553957012884
scalar,no_gap,drifting,1,oracle_trend,8.879605621510786,8.210675881907223,0.28125,0.0,0.0,0.38767973960356195,30,2,20,0.0
scalar,gap,static,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,17.9784252452976
scalar,gap,static,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,17.9784252452976
scalar,gap,static,0,tv_gp_lcb,2191.2415662169738,2157.034949291178,24.299999999999997,0.0,0.0,9.906616925795374,30,2,20,2185.9810461410207
scalar,gap,static,0,oracle_trend,5.260520075953236,5.146418304855669,0.11250000000000002,0.0,0.0,0.0016017710975663672,30,2,20,0.0
scalar,gap,static,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.32723168445225
scalar,gap,static,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,52.32723168445225
scalar,gap,static,1,tv_gp_lcb,2103.793616175736,2077.7859049381877,22.499999999999993,0.0,0.0,3.5077112375484076,30,2,20,2099.4627532017416
scalar,gap,static,1,oracle_trend,4.330862973994398,3.982761002911956,0.11250000000000002,0.0,0.0,0.23560197108244205,30,2,20,0.0
scalar,gap,piecewise,0,kh_dual_control,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,14.473366806763082
scalar,gap,piecewise,0,arcari_dual_smpc,23.238945321250835,23.215682320319065,0.0,0.0,0.0,0.023263000931763582,30,2,20,14.473366806763082
scalar,gap,piecewise,0,tv_gp_lcb,4558.480630880969,4239.874001132033,24.356249999999996,0.0,0.0,294.2503797489375,30,2,20,4549.715052366481
scalar,gap,piecewise,0,oracle_trend,8.765578514487753,8.300520930199342,0.28125000000000006,0.0,0.0,0.18380758428841143,30,2,20,0.0
scalar,gap,piecewise,1,kh_dual_control,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,51.717099830536554
scalar,gap,piecewise,1,arcari_dual_smpc,56.65809465844665,56.51904884410469,0.0,0.0,0.0,0.13904581434195915,30,2,20,51.717099830536554
scalar,gap,piecewise,1,tv_gp_lcb,4688.239734816592,4445.428416059179,24.018749999999997,0.0,0.0,218.7925687574137,30,2,20,4683.298739988682
scalar,gap,piecewise,1,oracle_trend,4.940994827910095,4.424776314507009,0.11250000000000002,0.0,0.0,0.4037185134030858,30,2,20,0.0
scalar,gap,drifting,0,kh_dual_control,37.68613179624352,37.420363506548654,0.16875,0.0,0.0,0.09701828969486986,30,2,20,28.899296988281364
scalar,gap,drifting,0,arcari_dual_smpc,37.68613179624352,37.420363506548654,0.16875,0.0,0.0,0.09701828969486986,30,2,20,28.899296988281364
scalar,gap,drifting,0,tv_gp_lcb,4542.85558050777,4243.681733103881,24.412499999999994,0.0,0.0,274.76134740389,30,2,20,4534.0687456998085
scalar,gap,drifting,0,oracle_trend,8.786834807962158,8.450624863792008,0.28125000000000006,0.0,0.0,0.054959944170149405,30,2,20,0.0
scalar,gap,drifting,1,kh_dual_control,22.668441331972133,22.260579184129135,0.05625000000000001,0.0,0.0,0.3516121478429912,30,2,20,14.9282480029369
