environment,twin_gap,regime,seed,baseline,regime_config_kind,regime_sigma,regime_rho,regime_change_points,regime_variation_label,theta_path_min,theta_path_max,theta_path_range,theta_path_std,theta_path_n_unique,theta_path_n_changes,theta_path_first_change_step,theta_path_last_change_step,theta_path_values,total_cost,net_reward,task_cost,acc_task_reward,energy_cost,acc_energy_cost,switch_cost,nonsmooth_switch_cost,acc_switch_cost,failure_cost,acc_failure_cost,terminal_cost,violation_steps,failures,failure_events,mean_abs_action,frac_zero_action,action_changes,physical_transitions,observed_transitions,n_initial_calibration,initial_calibration_policy,observation_interval,oracle_regret
cartpole,gap,static,1,tv_gp_lcb,static,0.005,0.995,200;400,static,1.0,1.0,0.0,0.0,1,0,-1,-1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1980.7538383856602,-1980.7538383856602,72.65198898623609,-72.65198898623609,0.03077777777777778,0.03077777777777778,0.5722222222222222,0.0,0.5722222222222222,1900.0,1900.0,7.498849399424201,19,19,1,0.7133333333333333,0.06,38,50,50,20,small_random,1,1979.7500247689782
cartpole,gap,static,1,oracle_trend,static,0.005,0.995,200;400,static,1.0,1.0,0.0,0.0,1,0,-1,-1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1.003813616682059,-1.003813616682059,0.7457449549425522,-0.7457449549425522,0.002111111111111111,0.002111111111111111,0.02222222222222222,0.0,0.02222222222222222,0.0,0.0,0.23373532840617323,0,0,0,0.07333333333333333,0.84,9,50,50,0,small_random,1,0.0
cartpole,gap,piecewise,0,kh_dual_control,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,24.88703723208421,-24.88703723208421,19.714261819538546,-19.714261819538546,0.005597782222863125,0.005597782222863125,0.07803492654154888,0.0,0.07803492654154888,0.0,0.0,5.0891427037812615,0,0,0,0.23979371191496926,0.0,49,50,50,20,small_random,1,24.178718371636926
cartpole,gap,piecewise,0,arcari_dual_smpc,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,0.6667229377957311,-0.6667229377957311,0.5677126821756926,-0.5677126821756926,0.0020054266804388574,0.0020054266804388574,0.01511172901960969,0.0,0.01511172901960969,0.0,0.0,0.08189309991998985,0,0,0,0.09429195036252296,0.0,50,50,50,20,small_random,1,-0.04159592265155421
cartpole,gap,piecewise,0,tv_gp_lcb,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,2084.1763869005053,-2084.1763869005053,75.94191867425937,-75.94191867425937,0.03255555555555555,0.03255555555555555,0.587777777777778,0.0,0.587777777777778,2000.0,2000.0,7.614134892912918,20,20,1,0.7266666666666667,0.06,43,50,50,20,small_random,1,2083.468068040058
cartpole,gap,piecewise,0,oracle_trend,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,0.7083188604472853,-0.7083188604472853,0.5907960029720388,-0.5907960029720388,0.0036666666666666666,0.0036666666666666666,0.035555555555555556,0.0,0.035555555555555556,0.0,0.0,0.07830063525302425,0,0,0,0.13999999999999999,0.68,18,50,50,0,small_random,1,0.0
cartpole,gap,piecewise,1,kh_dual_control,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,1.0101846792920774,-1.0101846792920774,0.8640492476489702,-0.8640492476489702,0.00047431892963839154,0.00047431892963839154,0.007781393965657923,0.0,0.007781393965657923,0.0,0.0,0.13787971874781094,0,0,0,0.07805836776895642,0.0,50,50,50,20,small_random,1,0.006371062610018408
cartpole,gap,piecewise,1,arcari_dual_smpc,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,1.005866252903762,-1.005866252903762,0.7498555779492515,-0.7498555779492515,0.001978777204589842,0.001978777204589842,0.01572140710932924,0.0,0.01572140710932924,0.0,0.0,0.23831049064059134,0,0,0,0.09940565282177077,0.0,50,50,50,20,small_random,1,0.0020526362217030414
cartpole,gap,piecewise,1,tv_gp_lcb,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,1879.3810959306074,-1879.3810959306074,71.00068506870834,-71.00068506870834,0.03933333333333333,0.03933333333333333,0.6766666666666667,0.0,0.6766666666666667,1800.0,1800.0,7.664410861899355,18,18,1,0.8266666666666667,0.06,34,50,50,20,small_random,1,1878.3772823139254
cartpole,gap,piecewise,1,oracle_trend,fixed_jumps,0.005,0.995,17;33,piecewise,0.65,1.25,0.6,0.2443788043182141,3,2,17,33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25;1.25,1.003813616682059,-1.003813616682059,0.7457449549425522,-0.7457449549425522,0.002111111111111111,0.002111111111111111,0.02222222222222222,0.0,0.02222222222222222,0.0,0.0,0.23373532840617323,0,0,0,0.07333333333333333,0.84,9,50,50,0,small_random,1,0.0
cartpole,gap,drifting,0,kh_dual_control,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.8983338433867053,1.111221562693478,0.21288771930677275,0.05052827340220674,50,49,1,49,1;1.00251460442;0.999859934134;1.01266908747;1.01470374438;1.00391683819;1.0111291551;1.03715351023;1.05590936194;1.04155511041;1.01603890544;1.00349322166;1.00430227514;0.957780148272;0.953615414252;0.928929118236;0.91463912555;0.904180750265;0.898333843387;0.907074784897;0.928389678362;0.926177036711;0.953875420938;0.940802150364;0.948128341014;0.966457102942;0.968505063382;0.953792553078;0.935589082788;0.926756620861;0.931526740226;0.911676742854;0.907934847642;0.905210673206;0.916501531533;0.921212206326;0.928713599475;0.915993459289;0.913821219319;0.929931622624;0.960150587415;0.935168523836;0.965771156711;0.992859809403;1.00852173837;1.01376824229;1.00742094478;1.03654425373;1.07556669879;1.11122156269,1.6737471923177556,-1.6737471923177556,1.6292356011530729,-1.6292356011530729,0.0003138272592459676,0.0003138272592459676,0.0016399556629385118,0.0,0.0016399556629385118,0.0,0.0,0.04255780824249854,0,0,0,0.06315707135009058,0.0,50,50,50,20,small_random,1,0.7349326774853622
cartpole,gap,drifting,0,arcari_dual_smpc,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.8983338433867053,1.111221562693478,0.21288771930677275,0.05052827340220674,50,49,1,49,1;1.00251460442;0.999859934134;1.01266908747;1.01470374438;1.00391683819;1.0111291551;1.03715351023;1.05590936194;1.04155511041;1.01603890544;1.00349322166;1.00430227514;0.957780148272;0.953615414252;0.928929118236;0.91463912555;0.904180750265;0.898333843387;0.907074784897;0.928389678362;0.926177036711;0.953875420938;0.940802150364;0.948128341014;0.966457102942;0.968505063382;0.953792553078;0.935589082788;0.926756620861;0.931526740226;0.911676742854;0.907934847642;0.905210673206;0.916501531533;0.921212206326;0.928713599475;0.915993459289;0.913821219319;0.929931622624;0.960150587415;0.935168523836;0.965771156711;0.992859809403;1.00852173837;1.01376824229;1.00742094478;1.03654425373;1.07556669879;1.11122156269,0.9474036627519962,-0.9474036627519962,0.7034740219599809,-0.7034740219599809,0.0018910168038217764,0.0018910168038217764,0.014399974728967063,0.0,0.014399974728967063,0.0,0.0,0.22763864925922656,0,0,0,0.0875135049406092,0.0,50,50,50,20,small_random,1,0.008589147919602746
cartpole,gap,drifting,0,tv_gp_lcb,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.8983338433867053,1.111221562693478,0.21288771930677275,0.05052827340220674,50,49,1,49,1;1.00251460442;0.999859934134;1.01266908747;1.01470374438;1.00391683819;1.0111291551;1.03715351023;1.05590936194;1.04155511041;1.01603890544;1.00349322166;1.00430227514;0.957780148272;0.953615414252;0.928929118236;0.91463912555;0.904180750265;0.898333843387;0.907074784897;0.928389678362;0.926177036711;0.953875420938;0.940802150364;0.948128341014;0.966457102942;0.968505063382;0.953792553078;0.935589082788;0.926756620861;0.931526740226;0.911676742854;0.907934847642;0.905210673206;0.916501531533;0.921212206326;0.928713599475;0.915993459289;0.913821219319;0.929931622624;0.960150587415;0.935168523836;0.965771156711;0.992859809403;1.00852173837;1.01376824229;1.00742094478;1.03654425373;1.07556669879;1.11122156269,4.249139606735891,-4.249139606735891,2.7132082125997443,-2.7132082125997443,0.035666666666666666,0.035666666666666666,0.7611111111111111,0.0,0.7611111111111111,0.0,0.0,0.7391536163583691,0,0,0,0.7533333333333333,0.14,40,50,50,20,small_random,1,3.310325091903498
cartpole,gap,drifting,0,oracle_trend,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.8983338433867053,1.111221562693478,0.21288771930677275,0.05052827340220674,50,49,1,49,1;1.00251460442;0.999859934134;1.01266908747;1.01470374438;1.00391683819;1.0111291551;1.03715351023;1.05590936194;1.04155511041;1.01603890544;1.00349322166;1.00430227514;0.957780148272;0.953615414252;0.928929118236;0.91463912555;0.904180750265;0.898333843387;0.907074784897;0.928389678362;0.926177036711;0.953875420938;0.940802150364;0.948128341014;0.966457102942;0.968505063382;0.953792553078;0.935589082788;0.926756620861;0.931526740226;0.911676742854;0.907934847642;0.905210673206;0.916501531533;0.921212206326;0.928713599475;0.915993459289;0.913821219319;0.929931622624;0.960150587415;0.935168523836;0.965771156711;0.992859809403;1.00852173837;1.01376824229;1.00742094478;1.03654425373;1.07556669879;1.11122156269,0.9388145148323934,-0.9388145148323934,0.6934896303010096,-0.6934896303010096,0.002222222222222222,0.002222222222222222,0.024444444444444442,0.0,0.024444444444444442,0.0,0.0,0.2186582178647172,0,0,0,0.08,0.82,11,50,50,0,small_random,1,0.0
cartpole,gap,drifting,1,kh_dual_control,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.9333453081832594,1.0550190716887387,0.1216737635054792,0.03571428069989954,50,49,1,49,1;1.00691168384;1.02330948829;1.02980168237;1.00358952933;1.02167869902;1.03049779697;1.01960624328;1.03113057414;1.0382663692;1.04395768728;1.04430634367;1.05501907169;1.04001489459;1.03655662116;1.0267314518;1.03857471879;1.03917628735;1.03313127089;1.01732744529;1.01209696325;1.01219932205;1.00662626733;1.03247441228;1.05244652652;0.997961044313;0.960190974172;0.95689457746;0.948666296341;0.95319582481;0.957776284306;1.00034417799;0.978102041842;0.97065943149;1.01166156648;1.02453731857;1.03767589943;1.0272073925;0.994109852118;0.997488597742;0.99968143651;0.975135988242;0.961595775065;0.960346922596;0.941650155521;0.939976505387;0.942186283409;0.943187076733;0.933345308183;0.945553543078,1.1555771428490769,-1.1555771428490769,0.9892514875956653,-0.9892514875956653,0.0007170010368414405,0.0007170010368414405,0.01195041379879187,0.0,0.01195041379879187,0.0,0.0,0.1536582404177782,0,0,0,0.08268754889681931,0.0,50,50,50,20,small_random,1,-0.0012929993379562355
cartpole,gap,drifting,1,arcari_dual_smpc,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.9333453081832594,1.0550190716887387,0.1216737635054792,0.03571428069989954,50,49,1,49,1;1.00691168384;1.02330948829;1.02980168237;1.00358952933;1.02167869902;1.03049779697;1.01960624328;1.03113057414;1.0382663692;1.04395768728;1.04430634367;1.05501907169;1.04001489459;1.03655662116;1.0267314518;1.03857471879;1.03917628735;1.03313127089;1.01732744529;1.01209696325;1.01219932205;1.00662626733;1.03247441228;1.05244652652;0.997961044313;0.960190974172;0.95689457746;0.948666296341;0.95319582481;0.957776284306;1.00034417799;0.978102041842;0.97065943149;1.01166156648;1.02453731857;1.03767589943;1.0272073925;0.994109852118;0.997488597742;0.99968143651;0.975135988242;0.961595775065;0.960346922596;0.941650155521;0.939976505387;0.942186283409;0.943187076733;0.933345308183;0.945553543078,1.117587764989443,-1.117587764989443,0.8165647194864889,-0.8165647194864889,0.001954935066066921,0.001954935066066921,0.013990735352935824,0.0,0.013990735352935824,0.0,0.0,0.28507737508395153,0,0,0,0.09834663739263964,0.0,50,50,50,20,small_random,1,-0.03928237719759009
cartpole,gap,drifting,1,tv_gp_lcb,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.9333453081832594,1.0550190716887387,0.1216737635054792,0.03571428069989954,50,49,1,49,1;1.00691168384;1.02330948829;1.02980168237;1.00358952933;1.02167869902;1.03049779697;1.01960624328;1.03113057414;1.0382663692;1.04395768728;1.04430634367;1.05501907169;1.04001489459;1.03655662116;1.0267314518;1.03857471879;1.03917628735;1.03313127089;1.01732744529;1.01209696325;1.01219932205;1.00662626733;1.03247441228;1.05244652652;0.997961044313;0.960190974172;0.95689457746;0.948666296341;0.95319582481;0.957776284306;1.00034417799;0.978102041842;0.97065943149;1.01166156648;1.02453731857;1.03767589943;1.0272073925;0.994109852118;0.997488597742;0.99968143651;0.975135988242;0.961595775065;0.960346922596;0.941650155521;0.939976505387;0.942186283409;0.943187076733;0.933345308183;0.945553543078,2694.718019555309,-2694.718019555309,86.8174148866379,-86.8174148866379,0.04077777777777778,0.04077777777777778,0.8588888888888889,0.0,0.8588888888888889,2600.0,2600.0,7.000938002004609,26,26,1,0.8333333333333333,0.12,36,50,50,20,small_random,1,2693.561149413122
cartpole,gap,drifting,1,oracle_trend,ou,0.02,0.995,200;400,nontrivial_ou_drift,0.9333453081832594,1.0550190716887387,0.1216737635054792,0.03571428069989954,50,49,1,49,1;1.00691168384;1.02330948829;1.02980168237;1.00358952933;1.02167869902;1.03049779697;1.01960624328;1.03113057414;1.0382663692;1.04395768728;1.04430634367;1.05501907169;1.04001489459;1.03655662116;1.0267314518;1.03857471879;1.03917628735;1.03313127089;1.01732744529;1.01209696325;1.01219932205;1.00662626733;1.03247441228;1.05244652652;0.997961044313;0.960190974172;0.95689457746;0.948666296341;0.95319582481;0.957776284306;1.00034417799;0.978102041842;0.97065943149;1.01166156648;1.02453731857;1.03767589943;1.0272073925;0.994109852118;0.997488597742;0.99968143651;0.975135988242;0.961595775065;0.960346922596;0.941650155521;0.939976505387;0.942186283409;0.943187076733;0.933345308183;0.945553543078,1.156870142187033,-1.156870142187033,0.8340871113442911,-0.8340871113442911,0.003,0.003,0.026666666666666665,0.0,0.026666666666666665,0.0,0.0,0.29311636417607534,0,0,0,0.1,0.8,10,50,50,0,small_random,1,0.0
