environment,seed,baseline,calibration,planner,steps,cold_start_transitions,total_task_reward,total_energy_cost,total_switching_cost,total_failure_cost,total_net_reward,mean_net_reward_per_step,planner_queries_total,mean_planner_queries_per_step,restart_count
Toy1,0,ce_brpc,BRPC,CE,3,2,-0.1219028037304612,0.06505614810095392,0.6942867046795805,0.0,-0.8812456565109956,-0.29374855217033186,24,8.0,0
Toy1,0,ps_brpc,BRPC,PS,3,2,-0.2811547485625017,0.010004329012914466,0.10072136783918219,0.0,-0.3918804454145984,-0.13062681513819946,24,8.0,0
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,3,2,-0.09096537796204182,0.06162782157364795,0.6915900317583731,0.0,-0.8441832312940628,-0.28139441043135427,24,8.0,0
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,3,2,-1.4055107851986124,0.0669795042273936,0.5151820679762451,0.0,-1.9876723574022512,-0.662557452467417,24,8.0,0
Toy2,0,ce_brpc,BRPC,CE,3,2,1.3809682301910118,0.002670734850160496,0.029833001183603238,0.0,1.3484644941572481,0.4494881647190827,24,8.0,0
Toy2,0,ps_brpc,BRPC,PS,3,2,1.4833014033956862,0.03454981944156997,0.10566548808167732,0.0,1.3430860958724389,0.44769536529081294,24,8.0,0
Toy2,0,ce_bbrpc,BOCPD-BRPC,CE,3,2,1.204481576176475,0.01567113579801681,0.020421541619666188,0.0,1.1683888987587923,0.38946296625293075,24,8.0,1
Toy2,0,ps_bbrpc,BOCPD-BRPC,PS,3,2,1.8472215284705311,0.005593046440047842,0.09557024462484377,0.0,1.7460582374056393,0.5820194124685464,24,8.0,0
